ClientNode,ServerNode,StartsAt,StopsAt,VideoId,LinkCapacity,ScreenWidth,ScreenHeight
148,345,2,60,0,3337,800,480
149,345,2,60,0,3337,800,480
150,345,2,60,0,3337,800,480
151,345,2,60,0,3337,800,480
152,345,2,60,0,3337,800,480
153,345,2,60,0,3337,800,480
154,345,2,60,0,3337,800,480
155,345,2,60,0,3337,800,480
156,345,2,60,0,3337,800,480
157,345,2,60,0,3337,800,480
158,345,2,60,0,3337,800,480
159,345,2,60,0,3337,800,480
160,345,2,60,0,3337,800,480
161,345,2,60,0,3337,800,480
162,345,2,60,0,3337,800,480
163,345,2,60,0,3337,800,480
164,345,2,60,0,3337,800,480
165,345,2,60,0,3337,800,480
166,345,2,60,0,3337,800,480
167,345,2,60,0,3337,800,480
168,345,2,60,0,3337,800,480
169,345,2,60,0,3337,800,480
170,345,2,60,0,3337,800,480
171,345,2,60,0,3337,800,480
172,345,2,60,0,3337,800,480
173,345,2,60,0,3337,800,480
174,345,2,60,0,3337,800,480
175,345,2,60,0,3337,800,480
176,345,2,60,0,3337,800,480
177,345,2,60,0,3337,800,480
178,345,2,60,0,3337,800,480
179,345,2,60,0,3337,800,480
180,345,2,60,0,3337,800,480
181,345,2,60,0,3337,800,480
182,345,2,60,0,3337,800,480
183,345,2,60,0,3337,800,480
184,345,2,60,0,3337,800,480
185,345,2,60,0,3337,800,480
186,345,2,60,0,3337,800,480
187,345,2,60,0,3337,800,480
188,345,2,60,0,3337,800,480
189,345,2,60,0,3337,800,480
190,345,2,60,0,3337,800,480
191,345,2,60,0,3337,800,480
192,345,2,60,0,3337,800,480
193,345,2,60,0,3337,800,480
194,345,2,60,0,3337,800,480
195,345,2,60,0,3337,800,480
196,345,2,60,0,3337,800,480
197,345,2,60,0,3337,800,480
198,345,2,60,0,3337,800,480
199,345,2,60,0,3337,800,480
200,345,2,60,0,3337,800,480
201,345,2,60,0,3337,800,480
202,345,2,60,0,3337,800,480
203,345,2,60,0,3337,800,480
204,345,2,60,0,3337,800,480
205,345,2,60,0,3337,800,480
206,345,2,60,0,3337,800,480
207,345,2,60,0,3337,800,480
208,345,2,60,0,3337,800,480
209,345,2,60,0,3337,800,480
210,345,2,60,0,3337,800,480
211,345,2,60,0,3337,800,480
212,345,2,60,0,3337,800,480
213,345,2,60,0,3337,800,480
214,345,2,60,0,3337,800,480
215,345,2,60,0,3337,800,480
216,345,2,60,0,3337,800,480
217,345,2,60,0,3337,800,480
218,345,2,60,0,3337,800,480
219,345,2,60,0,3337,800,480
220,345,2,60,0,3337,800,480
221,345,2,60,0,3337,800,480
222,345,2,60,0,3337,800,480
223,345,2,60,0,3337,800,480
224,345,2,60,0,3337,800,480
225,345,2,60,0,3337,800,480
226,345,2,60,0,3337,800,480
227,345,2,60,0,3337,800,480
228,345,2,60,0,3337,800,480
229,345,2,60,0,3337,800,480
230,345,2,60,0,3337,800,480
231,345,2,60,0,3337,800,480
232,345,2,60,0,3337,800,480
233,345,2,60,0,3337,800,480
234,345,2,60,0,3337,800,480
235,345,2,60,0,3337,800,480
236,345,2,60,0,3337,800,480
237,345,2,60,0,3337,800,480
238,345,2,60,0,3337,800,480
239,345,2,60,0,3337,800,480
240,345,2,60,0,3337,800,480
241,345,2,60,0,3337,800,480
242,345,2,60,0,3337,800,480
243,345,2,60,0,3337,800,480
244,345,2,60,0,3337,800,480
245,345,2,60,0,3337,800,480
246,345,2,60,0,3337,800,480
247,345,2,60,0,3337,800,480
248,345,2,60,0,3337,800,480
249,345,2,60,0,3337,800,480
250,345,2,60,0,3337,800,480
251,345,2,60,0,3337,800,480
252,345,2,60,0,3337,800,480
253,345,2,60,0,3337,800,480
254,345,2,60,0,3337,800,480
255,345,2,60,0,3337,800,480
256,345,2,60,0,3337,800,480
257,345,2,60,0,3337,800,480
258,345,2,60,0,3337,800,480
259,345,2,60,0,3337,800,480
260,345,2,60,0,3337,800,480
261,345,2,60,0,3337,800,480
262,345,2,60,0,3337,800,480
263,345,2,60,0,3337,800,480
264,345,2,60,0,3337,800,480
265,345,2,60,0,3337,800,480
266,345,2,60,0,3337,800,480
267,345,2,60,0,3337,800,480
268,345,2,60,0,3337,800,480
269,345,2,60,0,3337,800,480
270,345,2,60,0,3337,800,480
271,345,2,60,0,3337,800,480
272,345,2,60,0,3337,800,480
273,345,2,60,0,3337,800,480
274,345,2,60,0,3337,800,480
275,345,2,60,0,3337,800,480
276,345,2,60,0,3337,800,480
277,345,2,60,0,3337,800,480
278,345,2,60,0,3337,800,480
279,345,2,60,0,3337,800,480
280,345,2,60,0,3337,800,480
281,345,2,60,0,3337,800,480
282,345,2,60,0,3337,800,480
283,345,2,60,0,3337,800,480
284,345,2,60,0,3337,800,480
285,345,2,60,0,3337,800,480
286,345,2,60,0,3337,800,480
287,345,2,60,0,3337,800,480
288,345,2,60,0,3337,800,480
289,345,2,60,0,3337,800,480
290,345,2,60,0,3337,800,480
291,345,2,60,0,3337,800,480
292,345,2,60,0,3337,800,480
293,345,2,60,0,3337,800,480
294,345,2,60,0,3337,800,480
295,345,2,60,0,3337,800,480
296,345,2,60,0,3337,800,480
297,345,2,60,0,3337,800,480
298,345,2,60,0,3337,800,480
299,345,2,60,0,3337,800,480
300,345,2,60,0,3337,800,480
301,345,2,60,0,3337,800,480
302,345,2,60,0,3337,800,480
303,345,2,60,0,3337,800,480
304,345,2,60,0,3337,800,480
305,345,2,60,0,3337,800,480
306,345,2,60,0,3337,800,480
307,345,2,60,0,3337,800,480
308,345,2,60,0,3337,800,480
309,345,2,60,0,3337,800,480
310,345,2,60,0,3337,800,480
311,345,2,60,0,3337,800,480
312,345,2,60,0,3337,800,480
313,345,2,60,0,3337,800,480
314,345,2,60,0,3337,800,480
315,345,2,60,0,3337,800,480
316,345,2,60,0,3337,800,480
317,345,2,60,0,3337,800,480
318,345,2,60,0,3337,800,480
319,345,2,60,0,3337,800,480
320,345,2,60,0,3337,800,480
321,345,2,60,0,3337,800,480
322,345,2,60,0,3337,800,480
323,345,2,60,0,3337,800,480
324,345,2,60,0,3337,800,480
325,345,2,60,0,3337,800,480
326,345,2,60,0,3337,800,480
327,345,2,60,0,3337,800,480
328,345,2,60,0,3337,800,480
329,345,2,60,0,3337,800,480
330,345,2,60,0,3337,800,480
331,345,2,60,0,3337,800,480
332,345,2,60,0,3337,800,480
333,345,2,60,0,3337,800,480
334,345,2,60,0,3337,800,480
335,345,2,60,0,3337,800,480
336,345,2,60,0,3337,800,480
337,345,2,60,0,3337,800,480
338,345,2,60,0,3337,800,480
339,345,2,60,0,3337,800,480
340,345,2,60,0,3337,800,480
341,345,2,60,0,3337,800,480
