Node,StartUpDelay,AvgDownloadRate,StdDownloadRate,AvgBufferLevel,StdBufferLevel,StallEvents,RebufferingRatio,StallLabel,TotalStallingTime,AvgTimeStallingEvents,AvgVideoBitRate,AvgVideoQualityVariation,RSDVideoBitRate,AvgDownloadBitRate,Tinit,Frebuf,Trebuf,MOS
103,4510,1.16993e+06,280757,3.85714,0.742307,0,0,NoStalling,0,0,1046.79,40.96,34.0213,1.16993e+06,2,1,1,3.2476
104,4510,1.16993e+06,280757,3.85714,0.742307,0,0,NoStalling,0,0,1046.79,40.96,34.0213,1.16993e+06,2,1,1,3.2476
105,4510,1.16993e+06,280757,3.85714,0.742307,0,0,NoStalling,0,0,1046.79,40.96,34.0213,1.16993e+06,2,1,1,3.2476
106,4531,1.14755e+06,283390,4.28571,1.16058,0,0,NoStalling,0,0,1024.14,40.96,35.7077,1.14755e+06,2,1,1,3.2476
107,4510,1.16993e+06,280757,3.85714,0.742307,0,0,NoStalling,0,0,1046.79,40.96,34.0213,1.16993e+06,2,1,1,3.2476
108,4524,1.1513e+06,286664,4.64286,1.31514,0,0,NoStalling,0,0,1007.86,75.84,34.6379,1.1513e+06,2,1,1,3.2476
109,4531,1.0745e+06,277981,4.85714,1.35526,0,0,NoStalling,0,0,952.321,42.92,36.7164,1.0745e+06,2,1,1,3.2476
110,4510,1.16993e+06,280757,3.85714,0.742307,0,0,NoStalling,0,0,1046.79,40.96,34.0213,1.16993e+06,2,1,1,3.2476
111,4510,1.16991e+06,280750,3.85714,0.742307,0,0,NoStalling,0,0,1046.79,40.96,34.0213,1.16991e+06,2,1,1,3.2476
112,4552,972081,229122,4.35714,1.20161,0,0,NoStalling,0,0,858.893,34.2,34.4635,972081,2,1,1,3.2476
113,4552,972081,229122,4.35714,1.20161,0,0,NoStalling,0,0,858.893,34.2,34.4635,972081,2,1,1,3.2476
